source,target,weight
pussy,make,1
follow,take,1
sexually_active,female,1
push,Obama,1
throat_cancer,develop,1
medicine,give,1
January,get,18
raise_awareness,word,1
protect,effective,2
mom,it,1
HPV,hoe,2
treatment,today,1
your,appointment,2
charity,HPV_shot,2
have,HPV_infection,30
pray,cervical_cancer,1
anal,support,1
guy,vaccine,1
HPV_test,early,12
take,treat,1
doctor,year,5
service,cervical,1
come,find,1
make,it,10
help,importance,6
regular,disease,2
HIV,ad,1
time,oral,1
speak,people,1
story,reason,1
visit,support,2
death,Gardasil_vaccine,10
sexually,have,1
educate,disease,2
research,anal,2
worldwide,insurance,1
get,arm,1
answer,long,1
disease,learn,1
son,exam,1
exam,it,2
fight,get,2
health,CDC,2
money,charity,1
back,tell,1
Michael_Douglas,HPV,102
real,young,1
survival,study,10
daughter,HPV_vaccine,6
test,cell,1
teaT,charity,1
HPV_test,Friday,1
smear,minute,2
know,stuff,2
UK,female,1
person,cervical_cancer,2
get,human,2
trust,have,1
Prevention_Week,date,3
female,Gardasil,2
story,Gardasil_vaccine,2
cancer,Gardasil_vaccine,1
ad,pain,1
have,money,1
girl,exam,1
gay,cancer,13
race,pap_smear,1
country,boy,1
human_papillomavirus,Prevention,3
panel,show,1
treat,anal,1
raise,health,1
share,anal,1
discuss,oral_sex,1
vaccine,patient,1
minute,sexual,1
medical,routine,1
low,cancer,1
HPV_vaccine,share,3
cervical_cancer,wear,4
low,disease,1
time,call,1
Texas,hurt,1
family,death,1
increase,birth_control,1
help,take,1
let,give,3
way,reduce,2
pap_smear,make,2
let,son,1
cervical_cancer,yeah,1
know,eat,1
breast,tomorrow,3
mouth,HPV_vaccine,1
breast,help,1
breast,real,1
HPV,Merck,1
science,big,1
age,expert,5
get,morning,3
age,vaccine,9
blood,day,3
day,super,1
teaT,raise_awareness,1
take,let,3
risk,God,1
active,time,2
important,date,1
pain,Gardasil_vaccine,1
Christmas,Perry,1
control,genital,1
I,HPV_shot,2
prevent,fight,1
human,sexually_transmitted,5
regular,start,4
charity,HPV,1
HPV_vaccine,safe,70
back,you,1
cervical_cancer,GOP,4
reduce,HPV_vaccine,8
benefit,human_papillomavirus,2
appointment,doctor,2
woman,insurance,25
study,January,1
shot,Gardasil_vaccine,1
issue,it,2
video,know,1
Gardasil_vaccine,lady,1
age,news,2
HPV_infection,develop,3
comment,needle,1
answer,get,1
screen,survival,1
get,word,5
get,mother,1
HPV_vaccine,decide,1
Gardasil,make,2
talk,point,1
rate,health,9
pap_smear,HPV_vaccine,4
cervical_cancer,genital_wart,7
detect,have,1
throat,young,1
program,school,3
treatment,follow,1
female,live,2
teens,stop,1
June,help,1
daughter,small,1
wait,pap,1
think,your,2
commercial,care,1
sexually,receive,2
rate,get,1
Gardasil,money,1
girl,HPV_vaccination,7
know,mention,1
wart,ad,2
pap_smear,high,5
fight,treatment,1
adult,get,1
early,vaccine,1
retweet,cervical_cancer,4
Gardasil_vaccine,it,2
it,please,1
debate,top,1
cervical_cancer,Prevention_Week,134
HPV,agree,1
pap_smear,big,2
it,spread,5
study,screen,11
HPV_test,test,6
HPV_infection,cool,1
common,protect,1
offer,adult,1
warts,human_papillomavirus,14
it,vaccinate,18
turn,learn,1
news,early,1
report,get,1
free,early,1
MT,debate,1
schedule,book,2
back,young,3
get,spread,3
prevent,India,3
cervical_cancer,government,4
reduce,public,1
arm,free,1
clear,Gardasil,11
doctor,safe,7
help,cervix,1
high,vaccinate,1
it,genital_wart,12
Life,HPV_test,1
hear,remember,1
take,sexual,2
treatment,get,2
rate,CDC,2
pap_smear,catch,5
woman,breast_cancer,9
HPV_vaccine,grow,8
lead,throat_cancer,4
early,article,1
blog,HPV_vaccine,3
high,breast_cancer,2
important,prevent,2
male,Michael,1
top,information,1
annual,breast_cancer,1
answer,girl,2
annual,auction,1
pap_smear,pray,1
cost,disease,2
start,STI,1
January,start,1
increase,HPV_infection,1
care,child,1
follow,January,1
have,party,1
effect,have,5
young,son,1
get,needle,1
wart,sexually_transmitted,1
leave,top,1
shot,guess,1
way,strong,1
hear,vaccine,1
breast_cancer,lower,1
raise,drop,1
girl,HPV_shot,31
check,medical,1
event,get,4
post,sexually_transmitted,1
cervical_cancer,guideline,5
charity,awareness,2
take,cancer,10
abnormal,high,2
tomorrow,it,1
HPV_vaccine,offer,3
home,woman,2
know,million,1
PlannedParenthood,lady,1
pap_smear,medical,41
vaccinate,year,1
check,body,2
point,time,1
local,risk,2
give,make,1
screen,Life,8
country,screen,3
child,mother,1
pain,sexual,1
Gardasil,million,3
get,make,3
PlannedParenthood,cancer,2
get,live,1
birth_control,Prevention,1
I,tomorrow,4
HPV_vaccine,schedule,5
huge,young,1
wait,health,2
cervarix,effect,3
disease,contract,1
save,cost,1
proud,raise_awareness,1
time,body,1
long,HPV_vaccine,2
year,half,1
Michele,stage,1
genital_wart,herpes,4
take,it,12
low,live,1
bitch,sex,1
Twitter,HPV_vaccination,1
take,dose,2
age,positive,1
comment,boy,4
sexually_transmitted,herpes,2
you,Dre,1
work,girl,1
pay,cervical_cancer,1
woman,positive,5
HPV_vaccine,CDC,30
check,learn,5
talk,you,1
call,anal,2
make,save,1
girl,blood,1
young,have,9
breast_cancer,common,1
needle,go,1
school,approve,1
yesterday,HPV_vaccine,2
live,importance,1
mouth,aid,1
injection,cervical_cancer,5
remind,help,1
talk,health_care,2
know,STI,1
support,age,1
HPV_shot,study,1
genital_wart,public,1
it,study,6
pap_smear,month,44
learn,information,1
girl,smear,1
check,program,2
low,surgery,2
risk,free,1
word,health,1
article,teens,1
free,prevent,7
Friday,national,1
cause,join,2
take,know,2
awareness_month,awareness,3
think,HPV_vaccine,6
DNA,common,1
full,pap_smear,2
spread,create,1
big,human,1
know,protect,9
smear,trust,1
think,bad,1
help,show,1
treatment,free,1
small,Obamacare,10
stay,daughter,1
get,tomorrow,9
wait,Perry,1
Gardasil,have,21
girl,sexually_active,7
develop,detect,1
prevent,oral_cancer,3
cervical,show,1
birth_control,free,5
affect,Twitter,2
herpes,day,1
young,test,3
long,protect,1
please,UK,1
week,trust,1
oral_sex,give,2
research,answer,1
know,word,3
HPV_vaccine,throat,47
free,talk,1
study,cause,10
HIV,year,1
get,have,14
it,Prevention,1
back,positive,4
important,test,2
story,world,1
HPV_vaccine,stuff,1
book,cervical_cancer,3
fight,smear,1
top,Katie_Couric,3
breast,take,1
message,pap_smear,1
reminder,it,1
part,awareness,3
today,birth_control,1
DNA,smear,1
rate,early,3
lady,raise,1
shot,come,1
apparently,school,1
study,Gardasil,27
I,back,2
DNA,science,1
check,point,1
week,Friday,1
cervical_cancer,finally,2
awareness,follow,1
type,sexual,1
prevent,push,1
walk,raise_money,1
type,develop,1
protect,battle,1
break,home,2
PlannedParenthood,it,1
January,cervical_cancer,234
know,shot,1
Michael_Douglas,promote,2
cure,YouTube,2
it,post,4
young,stage,1
it,woman,10
country,real,1
HIV,school,1
get,bitch,2
common,effect,1
article,Gardasil,3
doctor,medical,11
government,jab,1
effective,infection,3
strong,vaccine,2
remember,wart,1
cancer,high,4
student,breast,1
government,screen,2
MT,young,1
Michael,it,2
today,virus,1
have,call,5
it,yes,1
smear,perform,1
bitch,talk,1
Twitter,oral,1
HPV,awkward,1
know,cause,4
gay,news,2
study,positive,1
year,Prevention,1
spread,today,2
today,survivor,1
HPV,educate,1
fall,free,2
know,health,6
cost,public,1
stop,world,1
reminder,read,1
party,cervical_cancer,13
world,protect,1
regular,early,8
treat,high,1
FDA,vaccine,2
tomorrow,cervical_cancer,6
health,effective,3
join,vax,2
early,save,3
DNA,surprise,1
study,CBS,2
tonight,celebrate,1
week,heart,1
full,health,1
AIDS,cancer,1
vaccine,kill,4
stage,survival,1
pap_smear,regular,3
doctor,eat,1
STD,risk,1
get,cervix,12
check,world,1
DNA,blood,7
I,bitch,1
awareness,tonight,1
important,today,1
date,test,1
cervical,favorite,1
promote,young,1
HPV_vaccine,clinic,3
UK,treatment,1
question,lot,2
awareness_month,live,1
pap_smear,Friday,3
high,gay,10
risk,school,1
genital_wart,it,2
HPV_vaccine,sexually_active,2
throat_cancer,prevent,2
study,have,12
oral_sex,common,1
contract,virus,2
HPV_vaccine,male,1
remember,sex,1
rise,2012,2
top,doctor,3
sexually_active,pap,1
CDC,human_papillomavirus,2
care,HPV_vaccine,3
cancer_prevention,HPV_vaccine,6
Gardasil,share,1
importance,cancer_survivor,1
HPV_vaccination,fight,1
think,girl,6
HPV_vaccination,anal,3
lower,regular,1
thought,smear,1
message,preventable,1
help,control,1
Merck,Gardasil_vaccine,6
affect,find,1
make,cervical_cancer,17
HPV_vaccination,coverage,15
take,pap,1
take,man,1
cause,HPV_vaccination,1
check,stuff,1
2012,cancer,1
comment,throat_cancer,1
video,pap_smear,1
January,pap,3
low,read,1
common,cervical_cancer,18
Gardasil,case,1
group,recommend,1
age,sexually_transmitted,1
join,program,2
world,appointment,1
pap_smear,help,15
public,oral,1
it,virus,8
girl,event,1
free,come,2
change,news,1
year,YouTube_video,1
forget,boy,1
help,vaccination,2
cure,virus,2
put,I,1
agree,HPV_test,1
number,human,4
detect,screen,3
real,girl,1
FDA,human_papillomavirus,1
give,plan,2
strain,research,1
coverage,UK,1
national,health,4
prevent,receive,1
Gardasil_vaccine,public,1
part,HPV_vaccination,1
read,detection,1
health,way,1
disease,vaccine,1
work,get,2
HPV_vaccine,palm,1
think,AIDS,1
have,disease,1
link,throat_cancer,7
know,read,4
sore,HPV_shot,2
awareness_month,cervical_cancer,10
vaccinate,million,1
follow,visit,1
live,health,1
January,find,3
female,thought,1
UK,throat,7
MT,vaccinate,1
launch,group,1
pap_smear,detect,55
fight,top,1
post,HIV,1
idea,pap_smear,4
follow,talk,1
teens,call,1
DNA,treat,2
hot,HPV_vaccine,4
cervical_cancer,stay,5
breast_cancer,detection,1
foundation,auction,1
help,teaT,1
share,Life,1
treatment,cancer,10
listen,cervical_cancer,4
check,screen,4
vax,today,4
vaccine,control,2
preventable,it,1
fight,throat_cancer,5
pap_smear,throat,1
today,birth,1
cervical_cancer,half,4
yes,pap_smear,9
get,mine,3
school,sex,3
help,virus,1
January,wear,3
oral_sex,talk,1
local,job,1
tell,teens,1
HPV,worldwide,2
debate,pap_smear,2
fact,screen,2
learn,cause,10
live,ready,2
health,survival,1
study,clinic,1
idea,group,1
jab,show,1
family,Merck,1
effective,discuss,1
HPV_shot,warts,1
foundation,vaccine,1
cause,pap_smear,4
take,campaign,1
know,annual,1
day,encourage,1
it,develop,1
pap_smear,book,7
stop,it,4
AIDS,thing,1
make,man,2
doctor,sexually,1
India,girl,1
know,cervical,4
date,have,3
medical,Gardasil,3
get,common,1
lady,save,1
million,world,1
awareness,detection,3
support,month,2
check,detection,1
study,survival,2
body,it,1
cervarix,apparently,1
breast_cancer,age,1
cause,female,1
article,woman,1
health,oral_sex,1
health,benefit,1
cervical_cancer,place,2
part,pap_smear,1
oral_cancer,study,2
nurse,experience,1
rate,Life,1
coverage,pap_smear,5
oral_sex,post,1
human_papillomavirus,cancer,13
program,doctor,1
have,prevent,7
sex,day,2
show,common,1
it,bad,1
report,vax,1
free,birth_control,6
health,affect,2
AIDS,push,1
smear,disease,2
make,HPV_shot,2
scare,thought,1
know,lady,3
encourage,HPV_shot,1
flu,pap_smear,1
pap_smear,rate,4
effect,help,2
human,anal,4
share,HPV_vaccine,1
fund,breast,3
number,vaccinate,2
control,Life,2
health,DNA,2
it,appointment,1
small,medical,1
check,ad,1
strain,time,1
post,problem,1
low,abnormal,1
boy,approval,2
know,support,1
vax,throat,1
get,public,2
schedule,get,2
tell,HPV_vaccine,1
HPV_vaccine,approve,4
screen,FDA,3
class,awareness,1
survival,stage,3
study,reaction,1
plan,HPV_vaccine,3
2012,awareness,1
dose,cervical_cancer,46
screen,follow,1
January,foundation,1
risk,news,7
boy,reduce,2
safe,risk,7
HPV_shot,free,4
help,appointment,1
safe,cancer,2
early,free,2
Michael_Douglas,rise,6
pap_smear,surgery,1
visit,throat_cancer,1
HPV_vaccination,sex,10
week,public,1
increase,human_papillomavirus,4
have,put,2
hurt,check,2
support,increase,1
week,song,1
share,protect,1
suggest,cervical_cancer,7
reduce,check,1
breast_cancer,awkward,1
affect,present,1
test,sexually_transmitted,8
UK,take,1
remind,know,1
national,month,11
lady,AIDS,3
plan,gift,1
discuss,food,1
turn,woman,1
have,deal,2
team,vaccine,2
day,sexually_transmitted,1
man,active,2
HPV_vaccine,question,1
wait,girl,2
agree,cervical_cancer,1
woman,sexually_active,2
reduce,vaccination,1
notice,cervical_cancer,2
yes,have,2
free,PlannedParenthood,1
doctor,awareness,1
people,throat_cancer,23
screen,health_care,3
campaign,national,4
family,HIV,1
HPV_vaccine,change,3
prevent,tomorrow,1
child,doctor,1
oral_sex,cool,1
HPV_vaccination,prevent,12
word,today,1
help,detection,1
shit,time,1
end,doctor,1
HPV_infection,cause,1
CDC,speak,1
put,arm,2
help,learn,6
sexually_active,contract,5
know,gay,1
apparently,sexually,1
son,HPV_vaccine,2
health,encourage,2
cervical_cancer,gay,5
launch,cervical_cancer,13
crystal,pap_smear,1
it,Prevention_Week,3
healthy,cancer,3
head,cervical_cancer,8
picture,awareness_month,1
contract,watch,1
cervical_cancer,heart,2
cervical_cancer,sexual,10
know,share,1
pap_smear,2010,2
HPV_vaccine,scare,1
sexual,HPV_vaccination,4
take,mammogram,1
cervical_cancer,people,4
real,it,3
high,sex,3
HIV,week,1
HPV_test,detection,5
HPV_vaccination,home,2
round,super,1
it,give,16
appointment,HPV_vaccine,3
effect,cool,1
please,cervical_cancer,4
Katie,report,1
join,cervical_cancer,10
woman,event,1
medical,DNA,6
HPV,friend,1
year,today,2
Michael_Douglas,get,5
minute,help,1
risk,health,4
HPV_shot,sexually_active,1
HPV_infection,cell,2
HPV,long,2
body,turn,1
word,tomorrow,1
genital_wart,CBS,7
condom,HPV_vaccine,1
link,raise_awareness,2
test,HPV_test,1
pap_smear,person,1
walk,thing,1
cancer,HPV_test,1
doctor,boy,9
have,lady,1
time,article,2
risk,check,3
information,awareness,1
Prevention_Week,full,2
day,vaccination,3
top,HIV,1
friend,young,1
regular,age,5
home,human,1
STD,get,3
regular,care,10
way,raise_awareness,1
night,have,1
family,wart,1
active,teens,4
ad,vaccine,1
lady,big,1
doctor,take,1
get,daughter,6
pap,it,5
HPV_vaccine,fall,82
cervical_cancer,boy,5
read,show,1
young,news,9
make,come,1
male,vax,5
check,annual,1
Michele,cervical_cancer,1
school,human_papillomavirus,4
sexually_active,girl,5
topic,treatment,1
test,change,2
bitch,you,1
good,vaccine,1
home,cervical_cancer,19
raise_awareness,tweet,2
point,HPV_vaccine,3
girl,morning,2
take,message,1
come,approve,1
early,rate,1
throat_cancer,people,3
red,vaccinate,1
head,month,1
awareness,watch,1
mom,turn,1
MT,diagnose,1
cervical_cancer,job,2
week,show,1
urge,pap_smear,1
vaccine,article,5
age,chance,1
trust,night,1
pap_smear,cure,2
teens,report,1
pap_smear,number,2
breast,month,1
local,watch,1
point,coverage,6
woman,rate,5
research,human_papillomavirus,7
article,HPV_test,1
encourage,it,1
day,sign,2
sexual,drop,1
tomorrow,get,5
it,boy,5
health,importance,1
tonight,help,1
get,age,69
vaccine,come,1
article,HPV_vaccination,3
know,free,1
know,check,5
HPV_vaccination,genital,2
question,ready,2
raise_money,trust,5
lead,low,1
start,boy,3
STD,promote,5
walk,get,1
virus,throat_cancer,6
female,long,1
cause,painful,1
watch,YouTube,1
FDA,way,1
tweet,small,1
HPV_vaccine,video,3
point,tell,1
HPV_shot,anal,1
anal,throat,1
strong,woman,1
world,link,1
support,find,1
read,lower,1
cervical,information,2
help,warts,2
know,make,4
baby,cervical_cancer,4
wait,cervical_cancer,2
discuss,it,1
get,reduce,3
educate,screen,1
talk,girl,1
link,help,3
help,team,2
early,HPV_test,3
shot,cancer_prevention,1
January,have,2
annual,end,1
Prevention_Week,today,3
pray,way,1
HIV,sexually_active,1
piece,real,1
start,breast_cancer,1
charity,about,1
FDA,hear,1
start,January,1
mention,prevent,1
learn,show,1
touch,help,2
vaccinate,cervical_cancer,10
vaccination,HPV_infection,4
doctor,long,1
encourage,learn,1
have,young,2
medicine,medical,1
oral,survivor,1
prevent,warts,1
day,Prevention_Week,6
information,effective,1
full,campaign,1
human_papillomavirus,rise,1
take,important,2
drug,agree,4
recommendation,HPV_vaccine,14
news,approve,1
Gardasil_vaccine,flu,1
genital_wart,free,3
real,pap_smear,2
patient,cost,1
get,appointment,4
woman,date,1
story,book,1
remember,check,1
today,lower,1
common_STD,cervical,1
STD,watch,2
CDC,local,2
study,pap_smear,6
show,dose,1
AIDS,night,1
time,head,1
FDA,common,2
treatment,genital_wart,7
today,get,2
encourage,school,1
doctor,start,1
month,awareness_month,5
worldwide,infection,1
infection,public,2
guy,human,1
you,week,1
cervical_cancer,sex,10
early,male,1
AIDS,money,1
clinic,take,1
June,awareness,4
pap_smear,deal,1
palette,follow,1
vax,drop,1
virus,it,5
positive,Gardasil,3
cause,study,2
man,know,3
report,fight,1
approval,test,3
HPV_shot,prevent,6
save,lower,1
lead,lady,1
test,Friday,1
vax,real,1
Twitter,cervical_cancer,26
it,HPV_test,1
story,news,1
expert,screen,2
detection,CDC,1
PlannedParenthood,friend,2
raise,HPV_vaccine,1
tell,friend,2
HPV_shot,yeah,1
debate,teens,1
HPV_vaccine,adult,1
post,human_papillomavirus,1
test,get,3
annual,feature,1
January,woman,4
pap_smear,million,1
half,public,16
party,screen,2
woman,HPV_infection,25
drop,save,1
wear,take,2
help,chance,1
common,Life,1
pap_smear,sex,3
pray,stage,1
human,HPV_vaccination,1
talk,oral_sex,2
night,cause,1
2010,vaccine,1
donate,support,1
crazy,it,1
low,study,2
recommend,ad,1
human_papillomavirus,number,2
lead,condom,1
news,find,1
good,think,1
top,CDC,2
full,care,1
pap,young,1
Gardasil,CBS,1
check,change,1
mandate,school,1
coverage,tomorrow,1
CBS,teens,1
Gardasil_vaccine,man,1
take,disease,1
sexual,increase,1
tomorrow,cervix,1
sexually,pap_smear,3
learn,girl,1
raise_awareness,money,1
lead,birth,1
Merck,effect,59
let,bring,1
Prevention,Merck,1
cancer,raise_awareness,1
medical,watch,1
way,screen,9
importance,health,1
thought,pap,1
screen,change,3
annual,test,5
human,real,1
vaccine,Gardasil,79
year,pussy,1
control,cervical_cancer,7
lady,protect,1
comment,HPV_vaccine,2
have,health,4
cervical_cancer,service,3
information,important,1
daughter,donate,1
yeah,pap_smear,1
ready,cervical_cancer,4
public,high,1
coverage,program,1
final,day,1
genital_wart,man,2
back,pass,1
young,Gardasil_vaccine,2
CDC,early,3
school,work,2
teens,sister,1
red,awareness,4
super,treatment,1
cell,present,1
common_STD,STD,1
foundation,campaign,4
cervical_cancer,pray,2
people,it,3
live,tomorrow,3
comment,pap_smear,1
high,time,1
cause,check,1
CDC,HPV_vaccine,38
FDA,virus,2
doctor,Merck,1
prevent,sexual,1
know,link,2
low,patient,1
include,girl,2
night,Prevention_Week,1
HPV_vaccine,service,1
leave,STI,1
boy,worldwide,1
cervical,safe,1
start,Prevention_Week,3
throat_cancer,virus,5
cancer,human_papillomavirus,7
awkward,class,1
Prevention,include,1
answer,cancer,1
cervical_cancer,reminder,1
HPV_vaccine,issue,7
cancer,treat,1
eat,birth,1
genital_wart,Gardasil,1
pap,low,1
child,big,3
know,virus,8
teens,help,1
dose,vax,1
blog,awareness,2
high,January,1
HPV_vaccine,cause,11
follow,information,1
annual,event,2
country,fight,1
death,breast_cancer,1
Gardasil_vaccine,blood,2
cervical_cancer,beat,1
news,HPV,23
common,worldwide,7
doctor,early,1
human,disease,2
pap_smear,yesterday,1
celebrity,pap_smear,1
effect,stuff,1
point,risk,2
sex,offer,1
thing,mouth,1
cervical,remember,1
Gardasil,agree,1
cause,care,1
vaccinate,low,19
song,it,1
smear,feel,1
prevent,papillomavirus,2
come,half,1
money,vaccine,1
take,friend,1
risk,regular,3
sex,HPV_vaccination,1
person,check,1
remember,protect,1
pain,HPV_vaccination,1
win,infection,1
affect,female,1
deal,result,1
benefit,drug,1
top,woman,2
HIV,HPV_shot,1
morning,free,1
family,research,1
common,sexually_active,14
woman,thought,4
wear,today,4
low,HPV_vaccine,20
worldwide,disease,1
national,day,1
face,day,1
HPV_vaccine,cost,2
face,female,2
think,abnormal,1
red,screen,2
yes,know,2
problem,exam,1
discuss,Prevention,1
treatment,head,5
awareness_month,check,2
high,research,1
think,man,1
minute,lady,1
job,cervical_cancer,1
advocate,doctor,1
million,vaccinate,1
cervarix,age,1
live,sense,1
question,young,1
Gardasil,Katie_Couric,8
genital,human_papillomavirus,22
screen,vax,2
sexual,important,1
2012,test,2
vaccine,HPV_shot,17
cervical,learn,5
Michael,male,2
have,routine,4
HPV_vaccine,part,3
cervical,survival,1
point,turn,1
have,scare,1
young,genital_wart,1
human_papillomavirus,contract,1
national,know,1
young,visit,1
pap_smear,video,1
perform,year,1
rise,half,1
annual,special,1
cell,day,1
big,infection,1
part,get,1
Michael_Douglas,weekend,1
let,lady,1
today,study,1
today,Prevention_Week,2
government,fight,1
cool,effect,1
it,face,2
pap_smear,PSA,2
annual,important,1
week,time,1
come,vaccine,1
HPV_shot,doctor,2
cervical,end,1
dose,protect,9
trust,cervical,2
make,support,1
chance,year,1
give,recommendation,1
sex,news,1
teens,HPV_vaccination,32
cause,post,3
public,infection,1
celebrate,get,1
live,heart,1
January,doctor,4
side,vaccine,4
piece,awareness,1
article,your,1
high,end,1
HPV,schedule,2
health,herpes,1
receive,woman,3
doctor,human_papillomavirus,1
medicine,think,1
vaccinate,human_papillomavirus,2
preventable,HPV_vaccine,3
event,talk,1
breast,Gardasil,1
January,time,2
pap,detection,2
help,receive,1
preventable,help,1
cervical,develop,3
boy,HPV_vaccination,7
force,suggest,1
Prevention_Week,place,1
high,tomorrow,1
come,doctor,1
child,information,1
age,free,2
article,information,1
HPV,government,5
cervix,get,1
STD,you,1
boy,call,2
early,stop,1
cervical,genital_wart,1
live,screen,1
save,early,1
HPV_shot,home,2
healthy,rise,1
2012,event,2
mention,Life,1
early,service,1
cervical_cancer,control,16
prevent,Facebook,1
cancer,service,2
young,cancer,16
healthy,HPV_vaccine,7
female,give,1
GOP,pap_smear,1
school,plan,1
risk,hope,1
ad,sex,1
article,million,3
anal,rise,1
partner,get,3
interest,cervical_cancer,1
throat_cancer,sex,2
comment,HPV,3
get,your,13
awareness_month,eat,1
come,night,1
walk,aid,3
sister,girl,1
know,cervix,3
join,2010,1
offer,AIDS,1
your,pussy,1
smear,Prevention,1
genital,HIV,1
Prevention_Week,it,3
hear,TV,1
round,girl,1
write,post,1
back,charity,1
link,HPV_vaccine,13
experience,HPV_vaccine,1
cervical,cause,4
study,male,1
it,baby,1
have,finish,1
HPV,GOP,1
join,create,1
know,news,2
cervical_cancer,panel,6
January,word,1
STD,know,10
cervical_cancer,encourage,4
HPV_vaccine,leave,1
raise_awareness,help,2
Merck,plan,1
throat_cancer,number,1
treatment,cost,1
stop,woman,2
get,take,4
die,live,2
hour,week,1
about,STD,1
check,know,1
death,feature,1
party,mention,1
genital_wart,cervical,1
mom,survivor,1
HPV,app,1
test,HPV_shot,4
think,study,4
spread,it,1
Prevention_Week,follow,3
take,team,1
Christmas,family,1
health,half,1
country,have,1
January,Planned,1
talk,screen,4
safe,screen,1
HPV_shot,you,1
India,vaccination,1
have,active,2
time,nurse,1
annual,medical,1
vax,panel,1
man,rate,2
virus,thought,2
sexual,know,7
Michael,wife,1
raise_awareness,way,1
2010,Gardasil,2
cervical_cancer,suggest,2
make,join,2
HPV_shot,work,1
yeah,check,1
PSA,support,1
make,CBS,2
human_papillomavirus,screen,4
HPV_vaccination,infection,2
cervical_cancer,follow,7
click,cervical_cancer,8
vax,talk,1
HPV_infection,disease,4
teens,high,3
remind,importance,2
cure,warts,3
yesterday,test,2
Gardasil_vaccine,high,2
way,money,1
breast_cancer,awareness,5
AIDS,common,1
high,back,2
it,morning,1
start,awareness_month,2
medical,human_papillomavirus,1
plan,get,3
January,annual,3
raise,time,1
report,HPV_infection,1
awareness,get,4
know,important,1
topic,include,1
case,Michael_Douglas,1
receive,boy,2
CDC,top,2
totally,tweet,1
week,Prevention_Week,14
government,cervical_cancer,6
today,HPV_vaccination,3
infection,thought,12
offer,home,1
battle,donate,1
home,HIV,1
January,child,1
cure,treatment,3
guess,woman,1
experience,vax,2
treat,test,1
HPV_vaccination,have,16
cancer_survivor,cancer,1
high,fight,1
friend,month,1
live,post,1
case,vagina,1
oral,study,19
doctor,experience,1
report,rate,2
head,expert,1
start,pap_smear,8
show,awareness,1
blood,human,1
die,breast_cancer,1
HPV_vaccination,vaccination,1
benefit,have,1
tweet,yes,1
stay,post,1
side,Gardasil_vaccine,2
funny,AIDS,1
side,study,3
free,safe,1
effective,increase,3
cervical_cancer,app,2
receive,age,1
catch,get,1
take,way,1
transmit,human_papillomavirus,1
worldwide,boy,1
bring,prevent,1
take,HIV,1
UK,week,1
share,cervical,4
HPV_infection,sex,1
number,HPV_vaccine,9
know,day,1
MT,lady,1
breast,important,1
forget,breast,1
HPV_vaccine,Life,2
virus,prevent,15
news,virus,1
MT,vax,2
link,female,1
local,HPV_vaccine,1
woman,appointment,1
story,offer,1
post,girl,2
awareness_month,save,1
morning,cervical_cancer,4
post,AIDS,1
MT,appointment,1
break,month,1
good_news,health,1
country,HPV_vaccination,3
real,cervical_cancer,3
video,shot,1
teens,virus,2
blog,issue,1
find,warts,1
HPV_shot,appointment,1
year,live,2
cancer,speak,2
side,cervical_cancer,3
HPV_shot,talk,1
work,information,5
increase,disease,1
PlannedParenthood,race,1
woman,Friday,4
disease,work,1
Walgreens,call,1
thought,HIV,2
screen,human_papillomavirus,4
schedule,HPV_vaccine,3
January,help,8
cervical_cancer,number,3
test,breast_cancer,1
breast,year,2
battle,sign,2
cancer_vaccine,scare,1
cervical,help,7
college,game,1
young_woman,cancer,1
bitch,partner,1
disease,screen,1
take,lead,2
raise_awareness,news,1
CDC,watch,1
school,show,2
January,care,1
awareness,forget,1
clinic,screen,3
million,human_papillomavirus,1
CDC,breast_cancer,1
detect,develop,1
teens,dose,3
Katie_Couric,advocate,1
your,sexual,2
approval,HPV_test,7
Christmas,HPV,1
know,kid,1
launch,test,1
fight,night,1
high,HPV_shot,2
follow,check,1
local,sex,2
daughter,HPV_shot,2
detect,news,3
local,mom,1
suggest,pap_smear,2
HPV_vaccine,HIV,7
you,doctor,8
protect,HPV_infection,5
get,carry,1
join,annual,1
college,breast,1
break,time,1
spread,get,1
Life,awareness,1
survivor,news,1
study,race,1
follow,get,2
human_papillomavirus,girl,6
tweet,cost,1
flu,doctor,1
get,stage,1
student,it,1
STI,it,1
girl,video,1
cervical_cancer,Planned,4
have,science,1
Twitter,MT,1
save,today,1
post,Michael_Douglas,2
teens,HPV_shot,3
information,link,1
home,listen,1
prevent,beat,1
lower,HPV_infection,9
head,infection,1
study,work,4
sexual,virus,1
it,I,2
wife,cervical_cancer,13
cause,research,1
risk,safe,1
kid,recommendation,1
protect,vax,6
oral,gay,2
stop,study,2
medicine,effective,1
human_papillomavirus,it,5
people,cause,2
pap_smear,treat,2
throat,oral_sex,11
please,test,2
make,help,3
HIV,take,1
small,pay,11
cervical,research,1
your,find,1
infection,HPV_vaccination,1
TV,group,1
genital_wart,cervix,1
young,routine,1
cervical_cancer,gift,1
cervical_cancer,sexually_transmitted,5
study,crazy,1
woman,present,1
HPV_shot,it,2
Gardasil,flu,1
news,HPV_shot,4
listen,think,1
high,active,1
low,increase,2
finally,Friday,1
cervical_cancer,million,2
Gardasil,throat,1
safe,cervical_cancer,9
super,walk,1
HPV,raise_awareness,1
HPV,panel,2
know,Merck,1
human_papillomavirus,spread,1
HPV_vaccination,watch,1
